"threshold" "ppv"
"129" 1.38663945674307 0.276450511945392
"130" 1.389607532621 0.277397260273973
"131" 1.39043474985259 0.278350515463918
"132" 1.392840093082 0.279310344827586
"133" 1.39806279583421 0.280276816608997
"134" 1.40277257567281 0.28125
"135" 1.4060846359212 0.278745644599303
"136" 1.41526805128458 0.27972027972028
"137" 1.42350614959577 0.280701754385965
"138" 1.42534002554357 0.28169014084507
"139" 1.43710758956585 0.282685512367491
"140" 1.44839498429575 0.283687943262411
"141" 1.44864254243616 0.284697508896797
"142" 1.44986618047272 0.285714285714286
"143" 1.45270244266461 0.28673835125448
"144" 1.45705097779657 0.284172661870504
"145" 1.46779016967816 0.285198555956679
"146" 1.47764768947067 0.286231884057971
"147" 1.47965057600776 0.287272727272727
"148" 1.48583279937337 0.288321167883212
"149" 1.49679073077384 0.289377289377289
"150" 1.5051377143585 0.290441176470588
"151" 1.51331425212718 0.287822878228782
"152" 1.51811443180504 0.288888888888889
"153" 1.52070981681473 0.28996282527881
"154" 1.52659494336943 0.287313432835821
"155" 1.53360978143337 0.288389513108614
"156" 1.53829814925816 0.289473684210526
"157" 1.54451756610738 0.290566037735849
"158" 1.55003560355447 0.291666666666667
"159" 1.55505782422677 0.29277566539924
"160" 1.56415904473196 0.293893129770992
"161" 1.57259810902009 0.291187739463602
"162" 1.57737903881218 0.292307692307692
"163" 1.58153599771853 0.28957528957529
"164" 1.58683271581778 0.286821705426357
"165" 1.58916069571507 0.287937743190661
"166" 1.59066685900168 0.2890625
"167" 1.59256081792218 0.290196078431373
"168" 1.59971055737516 0.28740157480315
"169" 1.60667672978119 0.284584980237154
"170" 1.60833228171244 0.285714285714286
"171" 1.609531530019 0.282868525896414
"172" 1.6115941692889 0.28
"173" 1.61522691477173 0.27710843373494
"174" 1.6193415069177 0.278225806451613
"175" 1.62543623120762 0.279352226720648
"176" 1.6306749886401 0.276422764227642
"177" 1.63301409815786 0.277551020408163
"178" 1.63513447074772 0.278688524590164
"179" 1.63739146514587 0.279835390946502
"180" 1.63880302093012 0.28099173553719
"181" 1.64079893476146 0.282157676348548
"182" 1.64252395370201 0.283333333333333
"183" 1.64670843444863 0.284518828451883
"184" 1.65126098804717 0.285714285714286
"185" 1.65404344002043 0.286919831223629
"186" 1.65723393107672 0.283898305084746
"187" 1.65878215227375 0.285106382978723
"188" 1.65970863215663 0.286324786324786
"189" 1.66381365653872 0.28755364806867
"190" 1.67222677722447 0.288793103448276
"191" 1.68143263680946 0.29004329004329
"192" 1.68686193332066 0.28695652173913
"193" 1.69006569928831 0.2882096069869
"194" 1.69307310555601 0.289473684210526
"195" 1.69420424814263 0.290748898678414
"196" 1.69648756243207 0.292035398230089
"197" 1.69897105524077 0.293333333333333
"198" 1.70591352170765 0.294642857142857
"199" 1.71529003886057 0.295964125560538
"200" 1.72413749148512 0.297297297297297
"201" 1.73126678891323 0.298642533936652
"202" 1.73411475534465 0.3
"203" 1.73660260252238 0.301369863013699
"204" 1.73951681896741 0.302752293577982
"205" 1.74287478904388 0.304147465437788
"206" 1.74730406642607 0.305555555555556
"207" 1.75092606231468 0.306976744186047
"208" 1.7550032464728 0.308411214953271
"209" 1.76722346128304 0.309859154929577
"210" 1.77641325504229 0.311320754716981
"211" 1.78018066054431 0.312796208530806
"212" 1.78480734334143 0.314285714285714
"213" 1.78826765675893 0.315789473684211
"214" 1.79251682979837 0.317307692307692
"215" 1.79903741175272 0.318840579710145
"216" 1.81007952837627 0.320388349514563
"217" 1.81720413517719 0.321951219512195
"218" 1.81860009153306 0.323529411764706
"219" 1.81975056728815 0.320197044334975
"220" 1.82034310940194 0.316831683168317
"221" 1.82483578839178 0.313432835820895
"222" 1.83015919374461 0.315
"223" 1.83656306092213 0.316582914572864
"224" 1.84690872390579 0.318181818181818
"225" 1.85222861639875 0.319796954314721
"226" 1.8541105356587 0.321428571428571
"227" 1.85669565106324 0.323076923076923
"228" 1.86058228150759 0.324742268041237
"229" 1.86349503733282 0.326424870466321
"230" 1.86446444776683 0.322916666666667
"231" 1.87595414355474 0.324607329842932
"232" 1.88873835590525 0.326315789473684
"233" 1.89222153705719 0.328042328042328
"234" 1.89385872653505 0.329787234042553
"235" 1.89428036959432 0.331550802139037
"236" 1.89897987949421 0.333333333333333
"237" 1.90377223704353 0.32972972972973
"238" 1.90475562557327 0.331521739130435
"239" 1.90602916471141 0.327868852459016
"240" 1.90783317034105 0.32967032967033
"241" 1.91106720795064 0.331491712707182
"242" 1.91717106059403 0.333333333333333
"243" 1.92403020959403 0.329608938547486
"244" 1.92813530467966 0.331460674157303
"245" 1.92963217547517 0.327683615819209
"246" 1.93130437220362 0.323863636363636
"247" 1.93349836347721 0.32
"248" 1.94772871424986 0.316091954022989
"249" 1.96248563854062 0.317919075144509
"250" 1.96965156018075 0.319767441860465
"251" 1.9761423896306 0.321637426900585
"252" 1.97817895719889 0.323529411764706
"253" 1.9835146053354 0.319526627218935
"254" 1.98873152982569 0.31547619047619
"255" 1.99524218337525 0.317365269461078
"256" 2.00891525167476 0.319277108433735
"257" 2.01908126524714 0.321212121212121
"258" 2.02202278517921 0.323170731707317
"259" 2.02758069880029 0.319018404907975
"260" 2.03549725703849 0.320987654320988
"261" 2.03956283777185 0.322981366459627
"262" 2.04046332276444 0.325
"263" 2.04403671545168 0.327044025157233
"264" 2.0522294507496 0.329113924050633
"265" 2.0587860503561 0.32484076433121
"266" 2.06023671282465 0.320512820512821
"267" 2.06174086064815 0.32258064516129
"268" 2.06707725492747 0.318181818181818
"269" 2.07247266332727 0.320261437908497
"270" 2.07733229179113 0.322368421052632
"271" 2.08724952636494 0.324503311258278
"272" 2.09925670591058 0.326666666666667
"273" 2.10782390205203 0.328859060402685
"274" 2.11498588821744 0.331081081081081
"275" 2.12506817170862 0.333333333333333
"276" 2.13304438954767 0.335616438356164
"277" 2.13997924761273 0.331034482758621
"278" 2.145624602122 0.333333333333333
"279" 2.14791286398907 0.335664335664336
"280" 2.15121023065752 0.330985915492958
"281" 2.15347906646164 0.326241134751773
"282" 2.15404941788021 0.328571428571429
"283" 2.15485871439885 0.330935251798561
"284" 2.1572459124302 0.333333333333333
"285" 2.16022577730452 0.335766423357664
"286" 2.16189422861279 0.330882352941176
"287" 2.16434152724322 0.333333333333333
"288" 2.17523521834643 0.335820895522388
"289" 2.18599074218239 0.338345864661654
"290" 2.18843646848094 0.333333333333333
"291" 2.18967537880366 0.32824427480916
"292" 2.19308990897721 0.330769230769231
"293" 2.19695247626143 0.333333333333333
"294" 2.20015589380678 0.328125
"295" 2.20786391555142 0.330708661417323
"296" 2.21488293701092 0.333333333333333
"297" 2.21711213980916 0.328
"298" 2.22132703144011 0.330645161290323
"299" 2.22552315202054 0.32520325203252
"300" 2.22689908817458 0.327868852459016
"301" 2.22756375076615 0.330578512396694
"302" 2.2290140777148 0.333333333333333
"303" 2.23215106893858 0.327731092436975
"304" 2.23463818640583 0.322033898305085
"305" 2.23791584907096 0.324786324786325
"306" 2.24112769620269 0.327586206896552
"307" 2.24391598084627 0.330434782608696
"308" 2.24880028409533 0.333333333333333
"309" 2.25365696808337 0.336283185840708
"310" 2.25821913194259 0.339285714285714
"311" 2.26252422541461 0.342342342342342
"312" 2.26623661892269 0.336363636363636
"313" 2.27126606774463 0.339449541284404
"314" 2.27486209854524 0.333333333333333
"315" 2.27608650309417 0.327102803738318
"316" 2.28281905713149 0.330188679245283
"317" 2.29005414028447 0.333333333333333
"318" 2.29407785126289 0.336538461538462
"319" 2.30269556514049 0.339805825242718
"320" 2.31042775302097 0.343137254901961
"321" 2.31339875608783 0.336633663366337
"322" 2.31957408006551 0.34
"323" 2.32870208821849 0.333333333333333
"324" 2.33444240218831 0.326530612244898
"325" 2.3418323835203 0.329896907216495
"326" 2.34829448735219 0.333333333333333
"327" 2.35470595506693 0.336842105263158
"328" 2.36132531816207 0.340425531914894
"329" 2.36499631794736 0.344086021505376
"330" 2.37298848258337 0.33695652173913
"331" 2.37895734269877 0.32967032967033
"332" 2.38008072574583 0.333333333333333
"333" 2.3816019028776 0.325842696629214
"334" 2.3831759859816 0.329545454545455
"335" 2.38647642011623 0.32183908045977
"336" 2.39998630143927 0.313953488372093
"337" 2.42165214205605 0.317647058823529
"338" 2.43601206300183 0.321428571428571
"339" 2.44955591447495 0.325301204819277
"340" 2.46299513049651 0.329268292682927
"341" 2.46681312466277 0.320987654320988
"342" 2.49796236482436 0.325
"343" 2.53245475712717 0.329113924050633
"344" 2.54035292759105 0.333333333333333
"345" 2.54973937211265 0.324675324675325
"346" 2.56140734920718 0.328947368421053
"347" 2.57066259904009 0.333333333333333
"348" 2.57631133717829 0.324324324324324
"349" 2.58040737622924 0.315068493150685
"350" 2.58548038057713 0.319444444444444
"351" 2.59011780711138 0.323943661971831
"352" 2.60154115690074 0.328571428571429
"353" 2.62319058668631 0.333333333333333
"354" 2.63454634127131 0.338235294117647
"355" 2.63536731247543 0.343283582089552
"356" 2.64099308035674 0.348484848484849
"357" 2.64624836578286 0.353846153846154
"358" 2.65141190779122 0.359375
"359" 2.6580414748087 0.349206349206349
"360" 2.663490653396 0.354838709677419
"361" 2.66816848109765 0.360655737704918
"362" 2.6695558031686 0.366666666666667
"363" 2.67456925046823 0.355932203389831
"364" 2.67970930598107 0.362068965517241
"365" 2.68922194427524 0.368421052631579
"366" 2.69973608158509 0.375
"367" 2.70147068467399 0.363636363636364
"368" 2.70218188639963 0.351851851851852
"369" 2.70326422842416 0.358490566037736
"370" 2.704566657405 0.365384615384615
"371" 2.71196353311654 0.352941176470588
"372" 2.7197665235725 0.36
"373" 2.7239755117264 0.36734693877551
"374" 2.7283748049426 0.375
"375" 2.73012481926388 0.382978723404255
"376" 2.73598760374893 0.391304347826087
"377" 2.7417313905109 0.4
"378" 2.75053294012127 0.409090909090909
"379" 2.76088186004158 0.395348837209302
"380" 2.7630130430541 0.404761904761905
"381" 2.76456796428137 0.414634146341463
"382" 2.76697677940693 0.425
"383" 2.80293126741003 0.435897435897436
"384" 2.84453237605122 0.447368421052632
"385" 2.85814817259656 0.459459459459459
"386" 2.86642769632113 0.444444444444444
"387" 2.86897011516937 0.457142857142857
"388" 2.88343942986551 0.441176470588235
"389" 2.90041811716497 0.454545454545454
"390" 2.90852858753354 0.46875
"391" 2.92389661393391 0.483870967741935
"392" 2.95638279701402 0.5
"393" 2.99002797575815 0.517241379310345
"394" 3.01591851294093 0.535714285714286
"395" 3.03061993097926 0.555555555555555
"396" 3.03356655620445 0.538461538461538
"397" 3.04110727875195 0.52
"398" 3.04911453519173 0.5
"399" 3.0523129870183 0.521739130434783
"400" 3.0556170635177 0.545454545454545
"401" 3.05972066178257 0.523809523809524
"402" 3.07450107952731 0.55
"403" 3.08786073666329 0.578947368421053
"404" 3.11528954669021 0.611111111111111
"405" 3.15113346567794 0.588235294117647
"406" 3.16631202097151 0.625
"407" 3.18759830256444 0.6
"408" 3.23416434539858 0.571428571428571
"409" 3.27526393081146 0.615384615384615
"410" 3.28600012772447 0.583333333333333
"411" 3.30082254419172 0.636363636363636
"412" 3.34860169083379 0.6
"413" 3.39380764172005 0.666666666666667
"414" 3.41600045115756 0.75
"415" 3.45540760133408 0.857142857142857
"416" 3.48450305065859 0.833333333333333
"417" 3.51113440397884 0.8
"418" 3.54500267458948 1
"419" 3.64139969925799 1
"420" 3.93142074719666 1
"421" 4.14737564112755 1
"422" Inf NA
